student_id,age,gender,department,semester,study_hours_per_week,attendance_percentage,assignment_average,midterm_score,previous_gpa,internet_access,extra_academic_support,part_time_job,extracurricular_hours_per_week,absences,final_score,at_risk,risk_label,data_origin
STU11270,20,Male,Computer Science,5,7.355546276503019,62.40834844806984,68.54740072963882,59.74178798158491,2.0666292691568424,No,Yes,Yes,2.754014774047721,12,53.12113922398175,1,At Risk,Synthetic
STU11271,18,Female,Social Sciences,5,8.285238961076669,68.94924154805751,87.59817133045856,33.185807569571814,3.7945196770995517,Yes,Yes,No,4.271503969210935,2,75.15000308945781,0,Not At Risk,Synthetic
STU11272,24,Female,Computer Science,2,14.085611740312443,70.20749022587302,74.78251645316757,75.19814074044798,2.9220655959327426,Yes,No,No,6.846382457196986,4,69.3337482452494,0,Not At Risk,Synthetic
STU11273,20,Male,Engineering,4,26.353353428743297,94.46253702102324,65.72687455727316,77.63538572610426,3.3506915536503277,No,Yes,No,4.73307544222353,3,90.22846947751822,0,Not At Risk,Synthetic
STU11274,21,Female,Engineering,8,11.84818434584698,76.18022388816277,88.59838327310163,63.526522562212776,2.9729952945670868,Yes,No,No,6.263388082422622,5,66.83269032332302,0,Not At Risk,Synthetic
STU11275,21,Male,Computer Science,1,15.774940486723679,62.30038633749264,49.912614413292125,55.42167381965277,2.930806136460497,Yes,No,No,5.336518966885023,13,49.337044661203095,1,At Risk,Synthetic
STU11276,17,Male,Computer Science,5,19.526272903263536,98.99219617885709,68.48281716236697,95.93775252966164,3.385282553464302,Yes,No,No,4.238966076460455,6,83.3786269950382,0,Not At Risk,Synthetic
STU11277,21,Male,Social Sciences,8,14.231241525553067,98.96334717022724,66.87686705996548,81.19922331223745,3.1647609426821584,No,Yes,Yes,1.6739790841663735,5,77.8741027964767,0,Not At Risk,Synthetic
STU11278,18,Female,Engineering,7,15.120384501279473,88.2345343503873,52.885802488075235,82.85699240789108,2.952882723876785,Yes,No,No,5.133958660619941,3,69.39977096104163,1,At Risk,Synthetic
STU11279,18,Male,Computer Science,2,8.897198658419866,74.24831615549097,64.9031633559329,85.94479595749797,2.1065273536035605,Yes,No,No,2.499872802183279,9,66.08889848104918,0,Not At Risk,Synthetic
STU11280,17,Male,Computer Science,8,6.505251875838767,77.28453848839627,90.08945884458747,98.61922868089512,1.3650082160026618,Yes,No,No,7.495999988076151,7,65.83804549337925,0,Not At Risk,Synthetic
STU11281,21,Female,Social Sciences,7,12.268174255958025,79.2211065827552,55.3456379920773,76.71095115143615,2.551687818597292,Yes,No,No,4.279424738855799,10,64.91382990357971,0,Not At Risk,Synthetic
STU11282,22,Male,Computer Science,7,13.856055173367977,87.80653185189642,71.43851994852331,71.34392030948523,2.280304362585799,Yes,No,No,7.478052123591633,2,78.79489361379343,0,Not At Risk,Synthetic
STU11283,19,Female,Computer Science,6,10.27597937534873,75.88969944375401,84.56891942205809,98.19259682235347,3.624285888648539,Yes,No,No,0.0,8,76.65758001378161,0,Not At Risk,Synthetic
STU11284,18,Male,Social Sciences,7,15.410028642220142,68.08918430901103,92.76684417832377,72.37520287439791,1.9718798151992107,Yes,No,No,5.286019392856224,7,66.08028951763481,0,Not At Risk,Synthetic
STU11285,24,Female,Social Sciences,8,21.615347061915603,56.13934029672982,75.56248452759174,71.53952871088855,3.5913234102509093,Yes,No,No,0.907002094655089,10,79.62133033914367,1,At Risk,Synthetic
STU11286,20,Male,Computer Science,5,10.486887172890468,77.81037103017991,38.4230295185881,79.99122470181655,2.6632427569982022,Yes,Yes,No,3.0033523950137835,5,69.62627727450788,0,Not At Risk,Synthetic
STU11287,21,Male,Social Sciences,2,20.441608590081696,75.72736273665971,77.05873469352099,59.604700952808145,3.3492793102976184,Yes,Yes,No,0.10384063632958691,4,73.59945019434112,0,Not At Risk,Synthetic
STU11288,22,Male,Engineering,5,18.460868173759483,71.35974950182482,58.19682260173002,45.0592502975483,3.705835312581949,Yes,No,No,4.4882571113049,7,65.63389087198058,0,Not At Risk,Synthetic
STU11289,17,Female,Social Sciences,5,16.260896701287532,66.17144671187762,75.40184957529944,93.35104249173719,2.542350803127929,Yes,No,No,9.921211570475968,10,68.01726377278528,0,Not At Risk,Synthetic
STU11290,21,Male,Business,3,6.57434874443774,97.29515856174025,64.85200297945421,75.13840593033905,2.5932865809792562,Yes,No,No,4.791191776416728,5,72.61543739555569,0,Not At Risk,Synthetic
STU11291,23,Female,Business,3,15.900476271808673,91.17442070719889,92.9240070444558,69.08432845447341,2.0073149374465546,Yes,No,Yes,1.2223301005057883,8,67.0019604658549,0,Not At Risk,Synthetic
STU11292,23,Female,Business,8,6.1098462941642895,98.78333889777844,77.17611485154957,73.84896342111828,2.7007814576361437,Yes,Yes,No,6.106840573744779,6,83.55206155786256,0,Not At Risk,Synthetic
STU11293,20,Male,Business,8,8.778060393899946,91.13079584248442,61.26912949401186,66.3411882301695,2.709621443151563,Yes,No,No,5.058434478251904,5,65.41808515141936,0,Not At Risk,Synthetic
STU11294,23,Female,Business,7,8.003406323308672,71.27330024170669,82.27837491108913,97.41996843292078,2.364543085216137,No,No,No,3.185316645966906,5,70.23832224775158,0,Not At Risk,Synthetic
STU11295,19,Female,Computer Science,2,10.584074711060392,89.63033366902643,80.0810023490983,68.38180047456092,2.975703268626467,Yes,No,No,0.19798252428191448,6,77.0009330941497,0,Not At Risk,Synthetic
STU11296,23,Male,Social Sciences,4,16.49615444276701,73.36250110066202,76.98599326868187,61.18181993180099,2.1431615019519947,No,Yes,No,1.9390836166446437,4,69.79616766682153,0,Not At Risk,Synthetic
STU11297,21,Male,Computer Science,7,17.254661690898033,70.47521059397033,75.93084551249967,58.287825420934254,2.324056000219873,Yes,No,No,7.942727384628876,8,58.55738693716386,0,Not At Risk,Synthetic
STU11298,23,Female,Computer Science,7,16.343018109687254,78.46606272727345,63.99963653219276,35.98580444656972,3.3689970085005125,Yes,No,No,2.6128617129547176,4,76.02967581932538,0,Not At Risk,Synthetic
STU11299,24,Male,Business,3,10.306874558615553,70.70045258974227,52.39475801398924,68.80946321145667,1.9651972213109812,Yes,Yes,Yes,8.517634022913972,4,59.8536506575991,0,Not At Risk,Synthetic
STU11300,20,Male,Social Sciences,7,12.72424498308345,61.805430354113916,73.78090335202558,79.89680957087991,2.506174410311665,Yes,Yes,No,7.485114901781788,9,62.04173181756614,0,Not At Risk,Synthetic
STU11301,21,Male,Computer Science,4,17.089066590462174,76.22595428389552,90.95836850678096,43.880798502761394,3.1425126656327547,Yes,Yes,No,1.6996453440208201,8,78.65427727982336,0,Not At Risk,Synthetic
STU11302,19,Male,Computer Science,1,19.67743088428184,81.3617453688773,66.84044754467865,70.35765960395398,2.0302461197473693,No,No,Yes,0.0,6,67.11189654228242,0,Not At Risk,Synthetic
STU11303,21,Male,Computer Science,2,15.960144502130989,81.22898957663811,60.031474663331586,81.16931396572836,3.2525655708968455,No,Yes,No,6.031188821479261,8,75.41381584508879,0,Not At Risk,Synthetic
STU11304,17,Female,Computer Science,4,21.003399708192074,56.11157080992692,68.34751760058839,62.05255473673445,2.17892800834185,Yes,No,No,0.0,5,70.35059245405229,1,At Risk,Synthetic
STU11305,18,Male,Business,2,7.165256391150305,68.10272141722504,50.56884898094742,31.225286431288968,2.2434836122376556,Yes,No,Yes,7.556854832227173,10,42.5723049121333,1,At Risk,Synthetic
STU11306,23,Male,Computer Science,8,20.029422120771876,79.88472515430743,79.60931599083591,69.86160638350376,2.493988726128324,Yes,Yes,No,1.656387735170663,2,79.36493661507218,0,Not At Risk,Synthetic
STU11307,18,Female,Social Sciences,5,17.110748346116594,83.06919692674853,90.70239922515796,39.35350915155695,2.9954411640837937,Yes,No,No,1.8701293838772348,2,81.50053530601195,0,Not At Risk,Synthetic
STU11308,24,Male,Engineering,7,14.933086142003038,74.84156727046451,53.736242179664,41.40150029079675,2.2256342309084403,Yes,Yes,No,0.43052076046962784,5,58.47680549127481,0,Not At Risk,Synthetic
STU11309,21,Female,Computer Science,3,9.861809796377257,79.11479612132031,68.59102617176573,86.25340324599463,3.182003135788459,Yes,No,No,3.4365956901112313,2,78.72244136019947,0,Not At Risk,Synthetic
STU11310,20,Female,Business,2,17.2918015307151,71.97607796003565,48.932973748506996,62.286360530334456,1.709234094043248,Yes,No,No,4.14279282305925,9,55.674369316026905,1,At Risk,Synthetic
STU11311,17,Female,Computer Science,2,13.248477841086807,77.43193135407047,88.19478719914653,48.697058774324105,2.8472836977347646,Yes,No,No,4.520185173715148,2,75.72084444598062,0,Not At Risk,Synthetic
STU11312,19,Female,Engineering,4,17.49935110859717,82.38008818609013,56.90129889411625,70.50865138555413,1.8690226050528354,Yes,No,No,7.715157515467337,6,70.69133893105779,0,Not At Risk,Synthetic
STU11313,24,Male,Business,2,10.127077546819708,82.60566135969988,99.20420913603465,51.60566258937739,3.4003423503295376,Yes,No,Yes,2.597050946996749,7,73.29037858350134,0,Not At Risk,Synthetic
STU11314,17,Male,Engineering,8,9.334289235218284,69.61151748234451,65.50667360046853,69.4651001779977,3.5575014764585777,Yes,No,Yes,0.20094758601549872,3,77.27649057102255,0,Not At Risk,Synthetic
STU11315,17,Female,Computer Science,1,9.394986806724555,70.09207394053871,74.0319829741621,55.5718411042578,3.9536279094958466,Yes,No,No,0.24309224809338936,3,70.09869776984598,0,Not At Risk,Synthetic
STU11316,20,Male,Computer Science,6,11.889430715885013,93.14868184733679,82.00947501880538,68.85958008095653,2.6778739741883757,Yes,No,No,3.445410585495761,5,85.45214259792779,0,Not At Risk,Synthetic
STU11317,20,Female,Engineering,5,12.810287090828824,76.7845736139739,96.09676616389311,51.385289579906974,3.074273994182678,Yes,Yes,No,5.949727497714997,4,73.33882808829517,0,Not At Risk,Synthetic
STU11318,19,Male,Social Sciences,1,19.647260532489167,69.97761694600922,80.05398156861075,59.508499051479205,2.721748355727444,Yes,No,Yes,0.5472395791702391,6,73.62579615092856,0,Not At Risk,Synthetic
STU11319,24,Male,Computer Science,3,19.200122325287833,88.57839803931373,44.168593197963965,70.98183457644399,3.0725696789189145,Yes,Yes,No,4.364840763070358,4,69.13610343636367,0,Not At Risk,Synthetic
STU11320,17,Female,Engineering,8,16.519033665157643,88.63703162685292,57.39085428743379,64.15147404116357,2.7738376388849586,Yes,No,Yes,5.78622515372062,4,69.4198809679597,0,Not At Risk,Synthetic
STU11321,23,Male,Computer Science,5,19.835821070221563,79.7360775479023,53.93870809387193,59.407025514277436,3.5182218541629537,Yes,No,No,5.809539604167822,8,63.061748945151884,0,Not At Risk,Synthetic
STU11322,18,Female,Business,8,16.559567104387128,88.75134216735893,56.996196979296705,69.02205952766111,2.9183705163446585,Yes,No,No,5.002436066331386,6,71.30215792592973,0,Not At Risk,Synthetic
STU11323,22,Male,Business,7,12.625472401161758,57.353960815407056,70.9294866828902,63.93594598289677,2.4461668265602534,No,No,No,2.6303192492230543,10,48.18477623783782,1,At Risk,Synthetic
STU11324,18,Female,Computer Science,1,17.960982098370273,71.93965879153056,40.473341114642224,56.47153285597216,2.8182692214580913,No,Yes,No,5.330003000276599,2,56.29263009288495,0,Not At Risk,Synthetic
STU11325,22,Male,Business,3,16.316923156453967,67.95028971266936,64.69049357399814,56.32324909649481,2.7540469280652924,Yes,No,No,1.2726122527116503,4,62.39215228342704,0,Not At Risk,Synthetic
STU11326,24,Male,Computer Science,6,16.125810721539377,73.00709333157042,69.11996644262032,69.20404327031417,2.7111110598786285,Yes,No,No,2.6929250556143285,5,74.2882552566538,0,Not At Risk,Synthetic
STU11327,20,Female,Engineering,5,25.432684988055573,76.04937821754466,83.62914759494984,90.32397632992894,2.264458688877473,Yes,Yes,Yes,2.303198883020676,5,67.82864452840576,0,Not At Risk,Synthetic
STU11328,24,Female,Engineering,2,13.758403986476415,70.74133935943792,77.38566266137559,73.09193766063015,3.0089857817438235,Yes,No,No,7.449348430372553,4,70.44125398531432,0,Not At Risk,Synthetic
STU11329,18,Male,Computer Science,3,14.095925004987416,68.61348100788652,56.995500082458065,50.272865415260554,2.526350026879135,Yes,No,No,6.706794870679966,5,54.263203191006376,1,At Risk,Synthetic
STU11330,17,Male,Business,6,23.996770452022954,92.02807778988857,59.26685348716378,54.8345207917606,2.514040426697367,Yes,Yes,No,2.570779975673759,4,78.65293034777953,0,Not At Risk,Synthetic
STU11331,18,Female,Engineering,6,21.05262495056958,100.0,75.8617889395139,100.0,2.9141509253181663,No,Yes,No,3.8028795586581703,5,94.0066655380302,0,Not At Risk,Synthetic
STU11332,18,Female,Engineering,4,13.005355248192945,84.2426947594017,80.01210099474453,63.421576360580985,2.1725772983109626,No,No,No,8.0874197320448,1,69.49066190390454,0,Not At Risk,Synthetic
STU11333,17,Male,Engineering,8,9.56583804304578,71.78400818448162,64.73811208959721,66.57242246762412,3.523852757051425,Yes,No,Yes,0.3419827789493682,3,76.99307272493594,0,Not At Risk,Synthetic
STU11334,21,Male,Social Sciences,6,15.619372401062922,72.78229159592466,77.33618213430235,46.17656769807552,4.0,Yes,No,No,3.36557773211546,8,71.871343875107,0,Not At Risk,Synthetic
STU11335,18,Male,Business,1,11.377081716360582,74.6189579841189,63.4381277011006,53.125252230564676,2.536683356437193,No,No,No,7.187348161433445,3,53.22051010431286,1,At Risk,Synthetic
STU11336,22,Male,Computer Science,7,2.975059748787807,91.620715552722,78.98461748747445,39.366682299622056,2.202546663462143,Yes,No,No,2.211092128920176,3,71.11931301412582,0,Not At Risk,Synthetic
STU11337,18,Female,Engineering,3,16.928900081214113,96.92119089626159,95.51138059963287,86.88527609468483,3.19036267056487,Yes,Yes,No,5.379299303866709,4,89.57702406859666,0,Not At Risk,Synthetic
STU11338,22,Male,Computer Science,1,17.153172137905095,64.51863437299424,95.90825395859699,55.09398468961416,2.703720862465573,Yes,No,No,3.7914992186180454,5,73.64702911868484,0,Not At Risk,Synthetic
STU11339,17,Female,Engineering,4,20.398494095967855,75.94169638625964,70.75724005509537,61.47000969770183,3.7450601569085706,Yes,Yes,No,1.023907088815853,6,77.6736501693567,0,Not At Risk,Synthetic
STU11340,24,Female,Computer Science,6,12.767902895888163,79.85343537149288,99.6844602899915,80.36280544577909,2.9293977157336704,Yes,No,No,1.7875971017909844,5,86.69256525051692,0,Not At Risk,Synthetic
STU11341,23,Male,Business,3,15.608582663481192,66.82556204972155,52.96514098482536,82.49596350356789,2.4856425594026583,Yes,Yes,No,5.030827959614563,6,64.49726635546425,0,Not At Risk,Synthetic
STU11342,17,Female,Social Sciences,6,13.1165218295624,87.19104546017023,63.509979474220565,58.46901532301211,1.8336036734677006,Yes,Yes,No,0.25482352116978224,7,59.98093937345776,1,At Risk,Synthetic
STU11343,24,Male,Social Sciences,5,24.726836276490015,99.2526500606763,83.67465751092655,79.24793009992639,2.8445698508180444,Yes,Yes,Yes,5.976150462695686,4,82.43259116633223,0,Not At Risk,Synthetic
STU11344,18,Female,Computer Science,7,12.391724599726066,89.44718207644418,94.57076059049874,44.79903479021194,3.453217843910909,Yes,No,No,7.537928005403601,8,71.92521849026166,0,Not At Risk,Synthetic
STU11345,19,Female,Business,4,20.533261737457916,78.52486559262347,81.61599201095592,78.40931514564714,2.625148849741371,Yes,No,Yes,7.3051110635960015,7,72.20191052216124,0,Not At Risk,Synthetic
STU11346,23,Male,Social Sciences,5,5.352550833940504,95.01151213990141,50.98074402361468,45.39893200402181,2.753575056004002,Yes,No,No,3.3954669163572393,6,67.86715097717014,0,Not At Risk,Synthetic
STU11347,22,Female,Business,2,12.061459147693462,95.64941942317175,46.95006273763722,80.59850752265795,2.7512613750769903,Yes,No,No,7.68569625868734,6,64.93570082521695,0,Not At Risk,Synthetic
STU11348,21,Male,Engineering,6,10.406338960880545,85.22163640542887,72.19363411443484,64.89904767788369,3.7535240273357924,Yes,No,No,6.096427692117932,6,78.17778826731234,0,Not At Risk,Synthetic
STU11349,19,Female,Social Sciences,5,12.09413397587504,82.59727200742479,63.742613403085784,83.35295701029949,1.7000294563979703,Yes,Yes,No,3.7948931438594453,2,68.47352006803543,0,Not At Risk,Synthetic
STU11350,24,Female,Social Sciences,8,21.564110613230973,55.67214572910319,74.95587253540202,71.81619986962868,3.6262628157513146,Yes,No,Yes,1.306921663821889,10,79.18007114896483,1,At Risk,Synthetic
STU11351,20,Male,Computer Science,3,11.732117294104368,73.17908723567245,68.25416556773858,79.92068357200672,2.6589951716073323,Yes,Yes,Yes,0.7434038128068744,8,66.80586010908561,0,Not At Risk,Synthetic
STU11352,19,Male,Social Sciences,6,17.648335318530243,98.16721958643804,97.84262805729229,64.75348590261676,3.1240885386502106,Yes,No,No,2.048975159824564,4,82.91034471700048,0,Not At Risk,Synthetic
STU11353,23,Male,Computer Science,1,12.84593774229023,56.20509817698868,78.23913446286426,78.33006215048007,2.699821854128265,Yes,Yes,No,4.7720661095338475,12,63.809137690663356,1,At Risk,Synthetic
STU11354,18,Female,Social Sciences,2,8.733645789812897,67.97640954501792,86.97086157922244,78.4462381993428,2.429605083370223,Yes,No,No,5.405825970748363,4,69.93723461725008,0,Not At Risk,Synthetic
STU11355,18,Female,Engineering,3,17.242849898972967,84.50875750008294,55.503335769146844,54.02487730314119,3.280649388022268,No,Yes,Yes,0.0,6,60.45962725824385,0,Not At Risk,Synthetic
STU11356,21,Male,Social Sciences,1,20.50470779829994,98.77635756169173,73.66020765051304,69.06203119348362,2.200460115668755,Yes,No,Yes,3.5001851253035055,9,75.25034332395785,0,Not At Risk,Synthetic
STU11357,23,Female,Engineering,6,15.341197124489314,64.93762624521705,39.792110139857535,79.22023245934379,2.5040832576779395,No,No,No,4.707525812913169,8,58.82238659744764,0,Not At Risk,Synthetic
STU11358,23,Male,Computer Science,6,14.715771884489417,83.80587836867453,82.8607921262344,43.086475048030955,2.7743312705735677,Yes,No,Yes,6.998063534730203,10,71.6893153843683,0,Not At Risk,Synthetic
STU11359,18,Female,Computer Science,5,12.911109891720495,82.95298882000219,64.98842609350156,73.2603888752188,2.574382155868472,Yes,No,Yes,3.318097658473686,5,63.23914827577412,0,Not At Risk,Synthetic
STU11360,22,Male,Business,5,11.579447092743859,83.72748893598848,71.01688434738303,64.2583489411681,3.3741246255300745,Yes,No,Yes,1.5703057720406595,5,72.17688437541322,0,Not At Risk,Synthetic
